Geo Point;id_ref_zdl;codeunique;nom_long;label;idrefliga;idrefligc;res_com;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;exploitant;principal;idf;x;y
48.9203793748,2.18535337629;43082;141.0;HOUILLES-CARRIERES-SUR-SEINE;HOUILLES CARRIÈRES-SUR-SEINE;A01852 / A02176 / A01856;C01739 / C01740 / C01742;LIGNE J / LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;640300.5563;6869240.4012
48.9806461004,2.27208477275;47898;223.0;ERMONT-EAUBONNE;ERMONT EAUBONNE;A01849 / A01852 / A01840;C01737 / C01739 / C01727;LIGNE H / LIGNE J / RER C;Train / RER;1;1;1;0;0;0;0;TRAIN_J;TRAIN_J;0;0;0;0;0;SNCF;1;1;646718.0509;6875879.9697
49.0141336895,2.07830659133;47879;444.0;NEUVILLE UNIVERSITE;NEUVILLE UNIVERSITÉ;A02176 / A01856;C01740 / C01742;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;632577.9185;6879752.0134
49.0364639798,2.07953494138;44559;248.0;CERGY-PREFECTURE;CERGY PREFECTURE;A02176 / A01856;C01740 / C01742;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;632696.7169;6882234.202
49.0453116484,2.10511071028;47599;250.0;SAINT-OUEN-L'AUMONE;SAINT-OUEN-L'AUMÔNE;A01849 / A01840;C01737 / C01727;LIGNE H / RER C;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;634577.8561;6883196.6275
49.0097564521,2.56123269523;43240;409.0;AEROPORT CHARLES DE GAULLE 1;AÉROPORT CHARLES DE GAULLE 1;A01857 / A01516;C01743 / C00563;RER B / CDGVAL;RER / Navette;1;0;1;0;0;1;1;0;0;0;0;0;0;0;SNCF;0;1;667900.8037;6878960.9005
48.7549465255,2.30098685437;43066;301.0;ANTONY;ANTONY;A01857 / A01551;C01743 / C01388;RER B / ORLYVAL;RER / Navette;1;0;1;0;0;1;1;0;0;0;0;0;ORLYVAL;ORLYVAL;RATP;1;1;648611.4024;6850764.9
48.8896574347,2.30310461766;45496;1616.0;Porte d'Asnières Marguerite Long;Pte d'Asnières Marguerite Long;A01757;C01679;T3B;Tramway;0;0;0;0;1;0;0;0;0;0;0;T3B;0;0;RATP;0;1;648899.283;6865741.6656
48.8975167168,2.32372791301;45478;1614.0;Epinettes - Pouchet;Epinettes - Pouchet;A01757;C01679;T3B;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;650418.9589;6866602.4269
48.8977647714,2.34486089248;44515;104029.0;PORTE DE CLIGNANCOURT;Porte de Clignancourt;A01537 / A01757;C01374 / C01679;M4 / T3B;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M4;0;0;0;RATP;0;1;651968.5208;6866616.9472
48.8983255584,2.35182955013;45537;1612.0;Diane Arbus - Porte des Poissonniers;Diane Arbus - Pte des Poissonniers;A01757;C01679;T3B;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;652479.9278;6866675.0878
48.9307395703,2.4257914242;43231;402.0;LE BOURGET;LE BOURGET;A01857 / A02225;C01743 / C01999;RER B / T11;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;T11;0;0;SNCF;0;1;657928.4899;6870237.4878
48.9084168864,2.53917333094;43736;525.0;Maurice Audin;Maurice Audin;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;666221.241;6867700.7704
48.8677997345,2.31388193768;42531;101063.0;CHAMPS-ELYSEES-CLEMENCEAU;Champs-Elysées-Clémenceau;A01534 / A01546;C01371 / C01383;M1 / M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649668.4044;6863304.3208
48.8847082013,2.26051507789;44479;101077.0;PONT DE NEUILLY (AVENUE DE MADRID);Pont de Neuilly;A01534;C01371;M1;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;645771.287;6865219.7485
48.8515102782,2.39830234427;42271;102035.0;AVRON;Avron;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655847.3058;6861442.5619
48.9078125468,2.45435282652;47334;1021.0;JEAN ROSTAND;Jean Rostand;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;660003.4947;6867673.1933
48.9096663654,2.43748780358;52382;1017.0;LA FERME;La Ferme;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;658768.7601;6867888.0078
48.8574714089,2.22060356003;47370;324.0;LES COTEAUX;Les Coteaux;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;642814.6512;6862219.4104
48.9024441906,2.51169930327;46521;364.0;LES PAVILLONS-SOUS-BOIS;Les Pavillons-sous-Bois;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;664203.3028;6867048.7229
48.8191743291,2.23859833779;44137;433.0;MEUDON-SUR-SEINE;Meudon-Sur-Seine;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;644093.8494;6857948.3523
48.8247110179,2.31882969127;43462;1308.0;JEAN MOULIN;Jean Moulin;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;649990.0171;6858510.1507
48.8822269008,2.32127492677;44662;102067.0;ROME;Rome;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650224.5081;6864903.8302
48.8792141342,2.30352872537;42771;102073.0;COURCELLES;Courcelles;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648920.1378;6864580.1642
48.8686959778,2.34072072367;45101;103055.0;BOURSE;Bourse;A01536;C01373;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651638.0039;6863387.2034
48.8978210671,2.27980958669;52354;103081.0;PONT DE LEVALLOIS-BECON;Pont de Levallois-Bécon;A01536;C01373;M3;Metro;0;0;0;1;0;0;0;0;0;0;M3;0;0;0;RATP;0;1;647199.4721;6866664.741
48.893941388,2.34776550172;44833;104031.0;SIMPLON;Simplon;A01537;C01374;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652177.9554;6866190.0425
48.8837344657,2.34963614827;42280;104037.0;BARBES-ROCHECHOUART;Barbès-Rochechouart;A01535 / A01537;C01372 / C01374;M2 / M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652305.7606;6865053.9577
48.8638074387,2.34888065667;44970;104049.0;ETIENNE-MARCEL;Étienne Marcel;A01537;C01374;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652232.0868;6862838.6692
48.8521672611,2.33964633593;58716;104059.0;ODEON;Odéon;A01537 / A01543;;M4 / M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651543.823;6861550.009
48.853718934,2.33377613822;44799;104061.0;SAINT-GERMAIN-DES-PRES;Saint-Germain-des-Près;A01537;C01374;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651114.5389;6861726.1589
48.89325759,2.41331313951;42949;105043.0;EGLISE DE PANTIN;Église de Pantin;A01538;C01375;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;656983.2711;6866076.3042
48.885216183,2.37966308156;45581;105051.0;LAUMIERE;Laumière;A01538;C01375;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654509.0248;6865200.9984
49.008978461,2.54483189792;44951;464.0;PARC PR;Parc PR;A01516;C00563;CDGVAL;Navette;0;0;0;0;0;1;1;0;0;0;0;0;0;0;AEROSAT;0;1;666700.4738;6878881.1727
48.9067006317,2.46052340367;42245;1022.0;AUGUSTE DELAUNE;Auguste Delaune;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;660454.9526;6867546.4432
48.829826379,2.29566198282;43285;1304.0;GEORGES BRASSENS;Georges Brassens;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;648294.2142;6859093.8383
48.9140932644,2.43127800347;47349;1015.0;GASTON ROULAUD;Gaston Roulaud;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;658317.1451;6868383.5293
48.8554850495,2.27010913895;44594;109037.0;RANELAGH;Ranelagh;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;646444.7925;6861963.8328
48.8630737822,2.2871668755;44962;109043.0;TROCADERO;Trocadéro;A01539 / A01542;;M6 / M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;647703.9746;6862796.1957
48.8647940649,2.29416201403;43395;109045.0;IENA;Iéna;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648218.8595;6862982.8661
48.8557264286,2.42298321615;44650;109089.0;ROBESPIERRE;Robespierre;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;657661.786;6861897.8455
48.8407450152,2.2285369815;42381;110023.0;BOULOGNE-PONT DE SAINT CLOUD;Boulogne-Pont de Saint-Cloud;A01543;C01380;M10;Metro;0;0;0;1;0;0;0;0;0;0;M10;0;0;0;RATP;0;1;643378.5475;6860353.9039
48.8479715406,2.25774468038;44504;110033.0;PORTE D'AUTEUIL;Porte d'Auteuil;A01543;C01380;M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;645529.7326;6861136.8657
48.8452411948,2.26189364176;44139;110035.0;MICHEL-ANGE-MOLITOR;Michel-Ange-Molitor;A01542 / A01543;;M9 / M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;645831.3566;6860830.4268
48.8470661332,2.30740224062;51612;110049.0;SEGUR;Ségur;A01543;C01380;M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649172.8635;6861003.0844
48.8738818542,2.3853162151;44580;111043.0;PYRENEES;Pyrénées;A01544;C01381;M11;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654913.7648;6863937.4476
48.8415055224,2.30794867934;45060;112041.0;VOLONTAIRES;Volontaires;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649207.5446;6860384.4512
48.8449426352,2.3287780255;44211;112049.0;NOTRE-DAME-DES-CHAMPS;Notre-Dame-des-Champs;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650739.5062;6860753.4258
48.8484578485,2.32778212715;44609;112051.0;RENNES;Rennes;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650669.7472;6861144.9041
48.8585111299,2.32315485584;44840;112057.0;SOLFERINO;Solférino;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650339.7683;6862265.6354
48.8607869626,2.32099819197;45704;112059.0;ASSEMBLEE NATIONALE;Assemblée Nationale;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650183.7135;6862520.0465
48.884594208,2.33794977706;42155;112075.0;ABBESSES;Abbesses;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651449.5655;6865156.6779
48.8904854556,2.35999576638;44113;112083.0;MARX DORMOY;Marx Dormoy;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653071.5478;6865798.4227
48.8333385593,2.38663240207;45234;114001.0;COUR SAINT-EMILION;Cour Saint-Émilion;A01547;C01384;M14;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654975.2848;6859428.6327
48.8386316471,2.32249174845;43046;114045.0;GAITE;Gaîté;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650272.1512;6860055.6506
48.8871839469,2.32577967481;43548;114067.0;LA FOURCHE;La Fourche;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650559.5701;6865452.1927
48.9119648979,2.33392489048;43969;114075.0;MAIRIE DE SAINT-OUEN;Mairie de Saint-Ouen;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651180.0871;6868202.6512
48.8799957944,2.39894666246;45617;117029.0;PRE SAINT-GERVAIS;Pré Saint-Gervais;A01550;C01387;M7bis;Metro;0;0;0;1;0;0;0;0;0;0;M7bis;0;0;0;RATP;0;1;655918.6953;6864609.5836
48.8819319996,2.39344545239;42822;117031.0;DANUBE;Danube;A01550;C01387;M7bis;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655516.8978;6864827.9635
48.8808212614,2.37414715384;58767;117037.0;BOLIVAR;Bolivar;A01550;C01387;M7bis;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654100.662;6864715.5006
48.8434916487,2.61595248305;44199;5.0;NOISIEL;NOISIEL;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;671814.0183;6860451.2578
48.7707789162,2.6902527822;46572;11.0;OZOIR-LA-FERRIERE;OZOIR-LA-FERRIÈRE;A01843;C01729;RER E;RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;677235.3132;6852342.4269
48.9508199876,3.12490902211;43246;20.0;LA FERTE-SOUS-JOUARRE;LA FERTÉ-SOUS-JOUARRE;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;709148.4649;6872324.7668
48.8908567954,2.82640549867;47325;22.0;MONTRY-CONDE;MONTRY CONDÉ;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;687271.1064;6865663.5244
48.7349392965,2.86895583008;43247;26.0;MARLES-EN-BRIE;MARLES EN BRIE;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;690362.3536;6848320.9528
48.7894966769,2.90738727173;47942;27.0;MORTCERF;MORTCERF;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;693195.9079;6854382.9476
48.8086539649,2.99310989342;47199;29.0;FAREMOUTIERS-POMMEUSE;FAREMOUTIERS-POMMEUSE;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;699493.9819;6856509.0652
48.8137984812,3.04293826741;47943;30.0;MOUROUX;MOUROUX;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;703153.1292;6857081.9218
48.8413382473,2.4009185368;45222;106035.0;BEL-AIR;Bel-Air;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;656030.6976;6860310.066
48.8406632293,2.32638461079;45313;106061.0;EDGAR QUINET;Edgar Quinet;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650559.8002;6860279.0962
48.8456269668,2.30953149282;44829;106067.0;SEVRES-LECOURBE;Sèvres-Lecourbe;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649327.718;6860841.6954
48.8716497691,2.29352429034;43498;106083.0;KLEBER;Kléber;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648178.897;6863745.5821
48.8535754734,2.35716256888;44487;107065.0;PONT-MARIE (CITE DES ARTS);Pont-Marie;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652830.3949;6861695.983
48.815930763,2.37726720015;44343;107089.0;PIERRE CURIE;Pierre et Marie Curie;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654272.5743;6857498.469
48.7964830846,2.36826954005;53207;107099.0;VILLEJUIF-PAUL VAILLANT-COUTURIER;Villejuif-Paul Vaillant-Couturier;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653594.5881;6855341.3988
48.8410940563,2.2879457665;42370;108023.0;BOUCICAUT;Boucicaut;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;647739.0763;6860351.7535
48.8427467798,2.29191241332;42984;108025.0;FELIX FAURE;Félix Faure;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648031.8468;6860532.9003
48.8700997328,2.32516410954;43898;108039.0;MADELEINE;Madeleine;A01541 / A01545 / A01547;;M8 / M12 / M14;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650498.1966;6863552.9304
48.8611688655,2.36721086641;45208;108055.0;SAINT-SEBASTIEN FROISSART;Saint-Sébastien Froissart;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653574.4612;6862534.3482
48.8512711264,2.3761187747;43674;108061.0;LEDRU-ROLLIN;Ledru-Rollin;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654219.2942;6861428.6032
48.7899783103,2.45045317792;42779;108089.0;CRETEIL-UNIVERSITE;Créteil-Université;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;659626.4637;6854573.0018
48.83370885,2.24384059509;47021;109025.0;MARCEL SEMBAT;Marcel Sembat;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;644494.228;6859560.702
48.3484160133,2.0322397734;43165;193.0;MONNERVILLE;MONNERVILLE;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;628301.2007;6805784.2961
48.5860078908,2.24107007819;43068;196.0;ARPAJON;ARPAJON;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;644026.1784;6832024.3368
48.5824855969,2.22243331248;415484;197.0;EGLY;ÉGLY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;642647.8377;6831646.1589
48.5775084903,2.19206307147;47925;198.0;BREUILLET-BRUYERES-LE-CHATEL;BREUILLET BRUYÈRES-LE-CHÂTEL;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;640402.1894;6831115.3789
48.623332241,2.45140908881;45850;204.0;LE BRAS-DE-FER;LE BRAS DE FER;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;659567.9699;6836045.1779
48.5926277422,2.46180638748;47904;207.0;VILLABE;VILLABÉ;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;660310.9902;6832626.5275
48.5738077936,2.4794691696;45820;209.0;LE PLESSIS-CHENET;LE PLESSIS-CHENET;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;661599.7184;6830525.6467
48.6975056708,2.18105443904;43086;218.0;ORSAY-VILLE;ORSAY VILLE;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;639728.5187;6844463.5866
48.7219159611,1.89000456506;43229;99.0;LES-ESSARTS-LE-ROI;LES-ESSARTS-LE-ROI;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;618347.6583;6847438.9023
48.6442219526,1.83293547037;43185;101.0;RAMBOUILLET;RAMBOUILLET;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;TRAIN_N;TRAIN_N;0;0;0;0;0;SNCF;1;1;614022.2354;6838862.4976
48.8265784281,1.70321842548;47921;105.0;ORGERUS-BEHOUST;ORGERUS BÉHOUST;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;604799.7395;6859283.8276
48.9705199221,2.26392495979;43189;222.0;SANNOIS;SANNOIS;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;646110.2888;6874759.4518
48.9684962675,2.19344286781;43116;225.0;CORMEILLES-EN-PARISIS;CORMEILLES EN PARISIS;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;640948.0091;6874584.8249
49.0605916812,2.13087413428;47595;233.0;PONT-PETIT;PONT PETIT;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;636479.9547;6884874.8606
49.024778547,2.22272732219;43206;238.0;TAVERNY;TAVERNY;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;643153.6077;6880822.1368
49.0183491636,2.09090606335;43079;247.0;ERAGNY-NEUVILLE;ERAGNY NEUVILLE;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;633504.929;6880210.1068
48.1809368558,2.73624984291;47118;71.0;SOUPPES;SOUPPES;A01845;C01731;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;680396.8204;6786763.7009
48.7704252066,2.14683164469;57674;76.0;PETIT-JOUY-LES-LOGES;PETIT-JOUY-LES-LOGES;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;637297.5355;6852597.1944
48.9093053742,1.85722754126;46886;93.0;MAULE;MAULE;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;616238.2501;6868307.1287
48.5621248368,3.01176932363;47158;40.0;NANGIS;NANGIS;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;700868.4392;6829100.3751
48.6283755517,2.56958354824;47669;44.0;LIEUSAINT-MOISSY;LIEUSAINT-MOISSY;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;668280.5752;6836551.8559
48.5387752593,2.62552215098;45784;52.0;LE MEE;LE MÉE-SUR-SEINE;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;672355.6837;6826570.1824
48.4872228755,2.75115365838;43123;55.0;FONTAINE-LE-PORT;FONTAINE-LE-PORT;A01845;C01731;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;681611.8244;6820802.9039
48.4309707214,2.7531775675;47136;57.0;VULAINES-SUR-SEINE-SAMOREAU;VULAINES-SUR-SEINE SAMOREAU;A01845;C01731;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;681741.8327;6814549.5881
48.3943084388,2.76402818744;47961;60.0;THOMERY;THOMERY;A01845;C01731;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;682532.3037;6810471.9919
48.3867709865,2.84203739017;43218;65.0;VERNOU-SUR-SEINE;VERNOU-SUR-SEINE;A01845;C01731;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;688305.2106;6809619.785
48.806377449,2.15150011465;43167;148.0;MONTREUIL;MONTREUIL;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;637683.5796;6856590.7342
48.7126289857,2.40363310221;46395;150.0;ATHIS-MONS;ATHIS-MONS;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;656121.8461;6845998.1465
48.6484891135,2.43533052881;45860;155.0;GRAND-BOURG;GRAND BOURG;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;658402.9741;6838850.2444
48.6694837261,2.3326229292;43076;158.0;EPINAY-SUR-ORGE;ÉPINAY-SUR-ORGE;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;650856.7941;6841243.2827
48.7006808046,2.30784118461;43109;163.0;CHILLY-MAZARIN;CHILLY MAZARIN;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;649062.4058;6844727.299
48.7022393878,2.29455774648;47059;164.0;LONGJUMEAU;LONGJUMEAU;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;648086.4202;6844909.2264
48.6539697584,2.39617681109;43132;165.0;GRIGNY-CENTRE;GRIGNY CENTRE;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;655523.3842;6839480.8794
